ObjectClass,Name,whenCreated,whenChanged,DistinguishedName
"top, attributeSchema",OncRpcNumber,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ms-DS-Key-Principal-BL,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-WMI-MergeablePolicyTemplate,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",drink,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-DnsRootAlias,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-SQL-Applications,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Language,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",IpHostNumber,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ms-DS-Device-DN,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-DS-Value-Type,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Driver-Name,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Enabled-Feature,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-SQL-Keywords,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-MAC-Address,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",IpNetworkNumber,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ms-DS-Computer-SID,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-WMI-ObjectEncoding,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Driver-Version,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Enabled-Feature-BL,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-SQL-Publisher,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Max-Copies,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",IpNetmaskNumber,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ms-DS-Custom-Key-Information,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-DS-Claims-Transformation-Policy-Type,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",DS-Core-Propagation-Data,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Entry-Time-To-Die,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-SQL-AllowKnownPullSubscription,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Max-Resolution-Supported,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MacAddress,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ms-DS-Key-Approximate-Last-Logon-Time-Stamp,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-WMI-PolicyTemplate,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",DS-Heuristics,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-ExecuteScriptPassword,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-SQL-AllowImmediateUpdatingSubscription,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Max-X-Extent,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",BootParameter,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ms-DS-Device-Trust-Type,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-DS-Claims-Transformation-Policies,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",DS-UI-Admin-Maximum,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-External-Key,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-SQL-AllowQueuedUpdatingSubscription,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Max-Y-Extent,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",BootFile,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ms-DS-Shadow-Principal-Sid,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-WMI-PolicyType,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",DS-UI-Admin-Notification,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-External-Store,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-SQL-AllowSnapshotFilesFTPDownloading,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Media-Ready,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",NisMapName,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ms-DS-Key-Credential-Link,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-DS-Cloud-Extensions,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",DS-UI-Shell-Maximum,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Optional-Feature-GUID,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",MS-SQL-ThirdParty,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Media-Supported,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",NisMapEntry,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ms-DS-Key-Credential-Link-BL,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-WMI-RangeParam,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",DSA-Signature,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Filter-Containers,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TAPI-Conference-Blob,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Memory,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Search-Container,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ms-DS-Expire-Passwords-On-Smart-Card-Only-Accounts,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-DS-Device-Registration-Service-Container,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Dynamic-LDAP-Server,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Has-Instantiated-NCs,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TAPI-Ip-Address,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Min-X-Extent,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Key-Attributes,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ms-DS-User-Allowed-NTLM-Network-Authentication,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-WMI-RealRangeParam,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",E-mail-Addresses,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Has-Domain-NCs,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TAPI-Protocol-Id,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Min-Y-Extent,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Field-Separator,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ms-DS-Service-Allowed-NTLM-Network-Authentication,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-DS-Device-Registration-Service,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",EFSPolicy,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Has-Master-NCs,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TAPI-Unique-Identifier,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Network-Address,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Intra-Field-Separator,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ms-DS-Strong-NTLM-Policy,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-WMI-Rule,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Employee-ID,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Host-Service-Account,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-Author,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Notify,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Search-Attributes,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ms-DS-Source-Anchor,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-DS-Device-Container,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Employee-Number,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Host-Service-Account-BL,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-ChangeDate,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Number-Up,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Result-Attributes,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",ms-DS-Object-SOA,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-WMI-ShadowObject,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Employee-Type,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Integer,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-Class,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Orientations-Supported,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Map-Filter,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-DS-Device,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Enabled,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-IntId,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-ClassDefinition,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Owner,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Master-Server-Name,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",account,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-WMI-SimplePolicyTemplate,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Enabled-Connection,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Is-Possible-Values-Present,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-CreationDate,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Pages-Per-Minute,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Order-Number,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Class-Schema,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-DS-AuthN-Policy-Silos,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Enrollment-Providers,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-isGC,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-Genus,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Rate,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Name,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-WMI-Som,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Entry-TTL,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-isRODC,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-ID,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Rate-Unit,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Aliases,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ACS-Policy,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-DS-AuthN-Policies,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Extended-Attribute-Info,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Last-Known-RDN,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-intDefault,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Separator-File,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Key-Values,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-WMI-StringSetParam,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Extended-Chars-Allowed,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-KeyVersionNumber,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-intFlags1,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Share-Name,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Nis-Domain,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ACS-Resource-Limits,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-DS-AuthN-Policy-Silo,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Extended-Class-Info,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Logon-Time-Sync-Interval,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-intFlags2,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Spooling,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Domains,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-WMI-UintRangeParam,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Extension-Name,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Mastered-By,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-intFlags3,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Stapling-Supported,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Yp-Servers,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ACS-Subnet,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-DS-AuthN-Policy,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Extra-Columns,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Maximum-Password-Age,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-intFlags4,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Start-Time,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Max-Gid-Number,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-WMI-UintSetParam,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Facsimile-Telephone-Number,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Minimum-Password-Age,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-intMax,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Print-Status,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Max-Uid-Number,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Address-Book-Container,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-DS-Key-Credential,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",File-Ext-Priority,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Minimum-Password-Length,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-intMin,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Printer-Name,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-NSMAP-Field-Position,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-WMI-UnknownRangeParam,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Flags,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-OIDToGroup-Link,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-intValidValues,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Prior-Set-Time,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Posix-Member,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Address-Template,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-DS-Shadow-Principal-Container,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Flat-Name,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-OIDToGroup-Link-BL,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-int8Default,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Prior-Value,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Posix-Member-Of,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-WMI-WMIGPO,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Force-Logoff,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Password-History-Length,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-int8Max,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Priority,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Netgroup-Host-At-Domain,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Application-Entity,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",ms-DS-Shadow-Principal,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Foreign-Identifier,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Password-Complexity-Enabled,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-int8Min,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Private-Key,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Netgroup-User-At-Domain,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",MSMQ-Configuration,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Friendly-Names,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Password-Reversible-Encryption-Enabled,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-int8ValidValues,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Privilege-Attributes,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Is-Valid-Container,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Application-Process,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Dns-Zone-Scope-Container,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",From-Entry,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Local-Effective-Deletion-Time,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-Mof,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Privilege-Display-Name,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",msSFU-30-Crypt-Method,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",MSMQ-Custom-Recipient,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",From-Server,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Local-Effective-Recycle-Time,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-Name,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Privilege-Holder,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Profile-Path,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Application-Settings,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Dns-Zone-Scope,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Frs-Computer-Reference,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Lockout-Observation-Window,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-NormalizedClass,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Privilege-Value,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Home-Directory,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",MSMQ-Enterprise-Settings,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",Frs-Computer-Reference-BL,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Lockout-Duration,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-Parm1,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Product-Code,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Home-Drive,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Application-Site-Settings,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",FRS-Control-Data-Creation,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Lockout-Threshold,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-Parm2,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Profile-Path,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Allow-Logon,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",MSMQ-Group,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",FRS-Control-Inbound-Backlog,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-PSO-Applies-To,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-Parm3,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Proxied-Object-Name,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Remote-Control,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Application-Version,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",FRS-Control-Outbound-Backlog,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-PSO-Applied,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
